facility,rating,review_text
부산시인재개발원,1,기저귀 교환대가 불결해요 시끄러워서 아이가 잘 못자요 사생활 보호가 전혀 안돼요 의자와 테이블이 불편해요 안전하지 않게 느껴져요
부산시인재개발원,3,불편해서 불만족스러워요 위치를 찾기 어려워요
부산시인재개발원,1,수유실이 좁아서 불편해요 직원이 불친절해요 유모차를 놓을 공간이 부족해요
부산시인재개발원,2,대기 시간이 너무 길어요 조명이 너무 어두워요 유모차를 놓을 공간이 부족해요
부산시인재개발원,3,의자와 테이블이 불편해요 조명이 너무 어두워요 시끄러워서 아이가 잘 못자요
부산시인재개발원,3,유모차를 놓을 공간이 부족해요 수유실이 좁아서 불편해요 안전하지 않게 느껴져요
부산시인재개발원,5,위치가 찾기 쉬워요 대기 시간이 거의 없어요 조명이 적당해서 좋아요
부산시인재개발원,3,대기 시간이 너무 길어요 수유실이 좁아서 불편해요 유모차를 놓을 공간이 부족해요
부산시인재개발원,3,온도 조절이 전혀 안돼요 유모차를 놓을 공간이 부족해요 위치를 찾기 어려워요 조명이 너무 어두워요 청결하지 못하고 지저분해요
부산시인재개발원,2,조명이 너무 어두워요 위치를 찾기 어려워요
부산시인재개발원,2,온도 조절이 전혀 안돼요 유모차를 놓을 공간이 부족해요
부산시인재개발원,2,시끄러워서 아이가 잘 못자요 안전하지 않게 느껴져요 의자와 테이블이 불편해요 조명이 너무 어두워요 접근성이 나빠요
부산시인재개발원,2,대기 시간이 너무 길어요 수유실이 좁아서 불편해요
부산시인재개발원,2,청결하지 못하고 지저분해요 유모차를 놓을 공간이 부족해요
부산시인재개발원,2,청결하지 못하고 지저분해요 온도 조절이 전혀 안돼요 위치를 찾기 어려워요
부산시인재개발원,3,접근성이 나빠요 사생활 보호가 전혀 안돼요 대기 시간이 너무 길어요 의자와 테이블이 불편해요
북구청,5,안전하게 느껴져요 수유실이 넓어서 좋아요 사생활이 잘 보호되어요
북구청,5,수유실이 넓어서 좋아요 유모차를 놓을 공간이 충분해요 위치가 찾기 쉬워요
북구청,5,소음이 없어서 편안해요 안전하게 느껴져요
북구청,4,청결하고 깔끔해요 유모차를 놓을 공간이 충분해요
북구청,4,대기 시간이 거의 없어요 조명이 적당해서 좋아요 기저귀 교환대가 청결해요 수유실이 넓어서 좋아요 직원이 매우 친절해요
북구청,4,온도 조절이 잘 되어 있어요 접근성이 좋아요 안전하게 느껴져요 소음이 없어서 편안해요 수유실이 넓어서 좋아요
북구청,5,접근성이 좋아요 기저귀 교환대가 청결해요
북구청,4,편의성이 뛰어납니다 수유실이 넓어서 좋아요
북구청,4,온도 조절이 잘 되어 있어요 청결하고 깔끔해요 접근성이 좋아요 안전하게 느껴져요
북구청,5,직원이 매우 친절해요 사생활이 잘 보호되어요 기저귀 교환대가 청결해요 온도 조절이 잘 되어 있어요
북구청,5,의자와 테이블이 편안해요 대기 시간이 거의 없어요 조명이 적당해서 좋아요 소음이 없어서 편안해요 위치가 찾기 쉬워요
북구청,5,수유실이 넓어서 좋아요 편의성이 뛰어납니다 기저귀 교환대가 청결해요 유모차를 놓을 공간이 충분해요 의자와 테이블이 편안해요
북구청,5,기저귀 교환대가 청결해요 수유실이 넓어서 좋아요 유모차를 놓을 공간이 충분해요 편의성이 뛰어납니다 온도 조절이 잘 되어 있어요
북구청,5,편의성이 뛰어납니다 안전하게 느껴져요 청결하고 깔끔해요
북구청,5,온도 조절이 잘 되어 있어요 수유실이 넓어서 좋아요 위치가 찾기 쉬워요
북구청,4,위치가 찾기 쉬워요 소음이 없어서 편안해요
북구청,5,소음이 없어서 편안해요 기저귀 교환대가 청결해요 유모차를 놓을 공간이 충분해요
북구청,4,직원이 매우 친절해요 수유실이 넓어서 좋아요 대기 시간이 거의 없어요 의자와 테이블이 편안해요 조명이 적당해서 좋아요
북구청,1,청결하지 못하고 지저분해요 기저귀 교환대가 불결해요 직원이 불친절해요 수유실이 좁아서 불편해요
북구청,4,소음이 없어서 편안해요 조명이 적당해서 좋아요 수유실이 넓어서 좋아요
시립구포도서관,2,안전하지 않게 느껴져요 직원이 불친절해요 사생활 보호가 전혀 안돼요 온도 조절이 전혀 안돼요 시끄러워서 아이가 잘 못자요
시립구포도서관,2,온도 조절이 전혀 안돼요 유모차를 놓을 공간이 부족해요 기저귀 교환대가 불결해요
시립구포도서관,3,수유실이 좁아서 불편해요 온도 조절이 전혀 안돼요
시립구포도서관,1,불편해서 불만족스러워요 조명이 너무 어두워요 온도 조절이 전혀 안돼요
시립구포도서관,2,청결하지 못하고 지저분해요 접근성이 나빠요 위치를 찾기 어려워요
시립구포도서관,3,대기 시간이 너무 길어요 의자와 테이블이 불편해요 시끄러워서 아이가 잘 못자요
시립구포도서관,3,접근성이 나빠요 위치를 찾기 어려워요 유모차를 놓을 공간이 부족해요 직원이 불친절해요
시립구포도서관,1,유모차를 놓을 공간이 부족해요 접근성이 나빠요 수유실이 좁아서 불편해요
시립구포도서관,3,직원이 불친절해요 기저귀 교환대가 불결해요 수유실이 좁아서 불편해요 안전하지 않게 느껴져요 청결하지 못하고 지저분해요
시립구포도서관,2,조명이 너무 어두워요 시끄러워서 아이가 잘 못자요 청결하지 못하고 지저분해요 위치를 찾기 어려워요 온도 조절이 전혀 안돼요
시립구포도서관,3,의자와 테이블이 불편해요 사생활 보호가 전혀 안돼요 시끄러워서 아이가 잘 못자요 직원이 불친절해요
시립구포도서관,1,위치를 찾기 어려워요 대기 시간이 너무 길어요 시끄러워서 아이가 잘 못자요 수유실이 좁아서 불편해요
시립구포도서관,2,접근성이 나빠요 온도 조절이 전혀 안돼요 안전하지 않게 느껴져요
시립구포도서관,1,안전하지 않게 느껴져요 청결하지 못하고 지저분해요 접근성이 나빠요
시립구포도서관,2,사생활 보호가 전혀 안돼요 조명이 너무 어두워요 수유실이 좁아서 불편해요
시립구포도서관,2,온도 조절이 전혀 안돼요 의자와 테이블이 불편해요 안전하지 않게 느껴져요 접근성이 나빠요
시립구포도서관,1,직원이 불친절해요 기저귀 교환대가 불결해요 온도 조절이 전혀 안돼요 청결하지 못하고 지저분해요
시립구포도서관,5,수유실이 넓어서 좋아요 소음이 없어서 편안해요 기저귀 교환대가 청결해요 안전하게 느껴져요
시립구포도서관,3,사생활 보호가 전혀 안돼요 기저귀 교환대가 불결해요 조명이 너무 어두워요
시립구포도서관,2,의자와 테이블이 불편해요 유모차를 놓을 공간이 부족해요
코레일구포역,5,사생활이 잘 보호되어요 기저귀 교환대가 청결해요
코레일구포역,5,접근성이 좋아요 조명이 적당해서 좋아요 온도 조절이 잘 되어 있어요 의자와 테이블이 편안해요 청결하고 깔끔해요
코레일구포역,4,소음이 없어서 편안해요 조명이 적당해서 좋아요 접근성이 좋아요
코레일구포역,4,사생활이 잘 보호되어요 직원이 매우 친절해요 유모차를 놓을 공간이 충분해요 소음이 없어서 편안해요 위치가 찾기 쉬워요
코레일구포역,5,조명이 적당해서 좋아요 직원이 매우 친절해요 소음이 없어서 편안해요 위치가 찾기 쉬워요 편의성이 뛰어납니다
코레일구포역,5,대기 시간이 거의 없어요 수유실이 넓어서 좋아요 소음이 없어서 편안해요
코레일구포역,4,소음이 없어서 편안해요 안전하게 느껴져요 접근성이 좋아요 기저귀 교환대가 청결해요 편의성이 뛰어납니다
코레일구포역,4,기저귀 교환대가 청결해요 청결하고 깔끔해요 유모차를 놓을 공간이 충분해요 의자와 테이블이 편안해요
코레일구포역,5,소음이 없어서 편안해요 유모차를 놓을 공간이 충분해요
코레일구포역,4,편의성이 뛰어납니다 접근성이 좋아요 유모차를 놓을 공간이 충분해요
코레일구포역,4,소음이 없어서 편안해요 청결하고 깔끔해요 기저귀 교환대가 청결해요 조명이 적당해서 좋아요 위치가 찾기 쉬워요
코레일구포역,5,직원이 매우 친절해요 소음이 없어서 편안해요
코레일구포역,5,유모차를 놓을 공간이 충분해요 온도 조절이 잘 되어 있어요 기저귀 교환대가 청결해요 대기 시간이 거의 없어요 조명이 적당해서 좋아요
코레일구포역,5,기저귀 교환대가 청결해요 청결하고 깔끔해요 접근성이 좋아요 수유실이 넓어서 좋아요
코레일구포역,5,위치가 찾기 쉬워요 사생활이 잘 보호되어요 접근성이 좋아요
코레일구포역,4,접근성이 좋아요 위치가 찾기 쉬워요 조명이 적당해서 좋아요 수유실이 넓어서 좋아요 온도 조절이 잘 되어 있어요
코레일구포역,5,조명이 적당해서 좋아요 의자와 테이블이 편안해요 직원이 매우 친절해요
코레일구포역,1,조명이 너무 어두워요 시끄러워서 아이가 잘 못자요 위치를 찾기 어려워요 불편해서 불만족스러워요
코레일구포역,5,접근성이 좋아요 대기 시간이 거의 없어요 수유실이 넓어서 좋아요 의자와 테이블이 편안해요
코레일구포역,4,유모차를 놓을 공간이 충분해요 수유실이 넓어서 좋아요 온도 조절이 잘 되어 있어요 조명이 적당해서 좋아요
한국방송통신대학교부산,5,안전하게 느껴져요 편의성이 뛰어납니다 온도 조절이 잘 되어 있어요 의자와 테이블이 편안해요 위치가 찾기 쉬워요
한국방송통신대학교부산,1,조명이 너무 어두워요 대기 시간이 너무 길어요
한국방송통신대학교부산,2,접근성이 나빠요 대기 시간이 너무 길어요 청결하지 못하고 지저분해요
한국방송통신대학교부산,1,조명이 너무 어두워요 접근성이 나빠요
한국방송통신대학교부산,1,접근성이 나빠요 시끄러워서 아이가 잘 못자요 의자와 테이블이 불편해요 직원이 불친절해요 유모차를 놓을 공간이 부족해요
한국방송통신대학교부산,1,기저귀 교환대가 불결해요 직원이 불친절해요 사생활 보호가 전혀 안돼요 시끄러워서 아이가 잘 못자요 위치를 찾기 어려워요
한국방송통신대학교부산,2,유모차를 놓을 공간이 부족해요 불편해서 불만족스러워요
한국방송통신대학교부산,2,의자와 테이블이 불편해요 위치를 찾기 어려워요 대기 시간이 너무 길어요 사생활 보호가 전혀 안돼요
한국방송통신대학교부산,2,직원이 불친절해요 불편해서 불만족스러워요 사생활 보호가 전혀 안돼요
한국방송통신대학교부산,2,사생활 보호가 전혀 안돼요 위치를 찾기 어려워요
한국방송통신대학교부산,3,청결하지 못하고 지저분해요 조명이 너무 어두워요 사생활 보호가 전혀 안돼요 위치를 찾기 어려워요
한국방송통신대학교부산,3,접근성이 나빠요 사생활 보호가 전혀 안돼요
한국방송통신대학교부산,1,조명이 너무 어두워요 수유실이 좁아서 불편해요 시끄러워서 아이가 잘 못자요
한국방송통신대학교부산,3,의자와 테이블이 불편해요 수유실이 좁아서 불편해요 사생활 보호가 전혀 안돼요 유모차를 놓을 공간이 부족해요 온도 조절이 전혀 안돼요
한국방송통신대학교부산,2,온도 조절이 전혀 안돼요 접근성이 나빠요 대기 시간이 너무 길어요 유모차를 놓을 공간이 부족해요
한국방송통신대학교부산,1,유모차를 놓을 공간이 부족해요 조명이 너무 어두워요
한국방송통신대학교부산,1,접근성이 나빠요 위치를 찾기 어려워요
한국방송통신대학교부산,2,청결하지 못하고 지저분해요 수유실이 좁아서 불편해요 온도 조절이 전혀 안돼요 불편해서 불만족스러워요 대기 시간이 너무 길어요
한국방송통신대학교부산,3,기저귀 교환대가 불결해요 수유실이 좁아서 불편해요 온도 조절이 전혀 안돼요 조명이 너무 어두워요
한국방송통신대학교부산,2,기저귀 교환대가 불결해요 위치를 찾기 어려워요 안전하지 않게 느껴져요 유모차를 놓을 공간이 부족해요 대기 시간이 너무 길어요
화명1동주민센터,5,기저귀 교환대가 청결해요 청결하고 깔끔해요 의자와 테이블이 편안해요 위치가 찾기 쉬워요 수유실이 넓어서 좋아요
화명1동주민센터,5,온도 조절이 잘 되어 있어요 조명이 적당해서 좋아요 접근성이 좋아요 청결하고 깔끔해요 기저귀 교환대가 청결해요
화명1동주민센터,4,편의성이 뛰어납니다 접근성이 좋아요 유모차를 놓을 공간이 충분해요
화명1동주민센터,5,사생활이 잘 보호되어요 의자와 테이블이 편안해요 직원이 매우 친절해요 유모차를 놓을 공간이 충분해요
화명1동주민센터,4,위치가 찾기 쉬워요 접근성이 좋아요 사생활이 잘 보호되어요
화명1동주민센터,5,직원이 매우 친절해요 소음이 없어서 편안해요
화명1동주민센터,5,사생활이 잘 보호되어요 편의성이 뛰어납니다 안전하게 느껴져요
화명1동주민센터,5,온도 조절이 잘 되어 있어요 접근성이 좋아요
화명1동주민센터,5,기저귀 교환대가 청결해요 의자와 테이블이 편안해요 수유실이 넓어서 좋아요 편의성이 뛰어납니다
화명1동주민센터,5,대기 시간이 거의 없어요 안전하게 느껴져요 위치가 찾기 쉬워요 사생활이 잘 보호되어요 조명이 적당해서 좋아요
화명1동주민센터,4,접근성이 좋아요 사생활이 잘 보호되어요
화명1동주민센터,5,사생활이 잘 보호되어요 유모차를 놓을 공간이 충분해요 직원이 매우 친절해요
화명1동주민센터,5,기저귀 교환대가 청결해요 대기 시간이 거의 없어요 조명이 적당해서 좋아요 유모차를 놓을 공간이 충분해요 편의성이 뛰어납니다
화명1동주민센터,4,유모차를 놓을 공간이 충분해요 접근성이 좋아요
화명1동주민센터,5,수유실이 넓어서 좋아요 온도 조절이 잘 되어 있어요
화명1동주민센터,2,기저귀 교환대가 불결해요 불편해서 불만족스러워요 수유실이 좁아서 불편해요
화명1동주민센터,4,온도 조절이 잘 되어 있어요 소음이 없어서 편안해요 편의성이 뛰어납니다 대기 시간이 거의 없어요
화명1동주민센터,4,위치가 찾기 쉬워요 청결하고 깔끔해요 유모차를 놓을 공간이 충분해요 소음이 없어서 편안해요 직원이 매우 친절해요
화명1동주민센터,5,직원이 매우 친절해요 조명이 적당해서 좋아요 유모차를 놓을 공간이 충분해요 소음이 없어서 편안해요
화명1동주민센터,5,조명이 적당해서 좋아요 접근성이 좋아요
화명2동주민센터,4,접근성이 좋아요 청결하고 깔끔해요 위치가 찾기 쉬워요 조명이 적당해서 좋아요 사생활이 잘 보호되어요
화명2동주민센터,5,수유실이 넓어서 좋아요 조명이 적당해서 좋아요 직원이 매우 친절해요 편의성이 뛰어납니다 사생활이 잘 보호되어요
화명2동주민센터,4,편의성이 뛰어납니다 유모차를 놓을 공간이 충분해요 직원이 매우 친절해요 안전하게 느껴져요 접근성이 좋아요
화명2동주민센터,4,위치가 찾기 쉬워요 접근성이 좋아요 직원이 매우 친절해요
화명2동주민센터,5,수유실이 넓어서 좋아요 유모차를 놓을 공간이 충분해요 기저귀 교환대가 청결해요 온도 조절이 잘 되어 있어요 대기 시간이 거의 없어요
화명2동주민센터,3,시끄러워서 아이가 잘 못자요 대기 시간이 너무 길어요
화명2동주민센터,5,의자와 테이블이 편안해요 편의성이 뛰어납니다
화명2동주민센터,4,온도 조절이 잘 되어 있어요 편의성이 뛰어납니다 유모차를 놓을 공간이 충분해요 사생활이 잘 보호되어요 의자와 테이블이 편안해요
화명2동주민센터,4,안전하게 느껴져요 온도 조절이 잘 되어 있어요 직원이 매우 친절해요 기저귀 교환대가 청결해요
화명2동주민센터,4,온도 조절이 잘 되어 있어요 조명이 적당해서 좋아요 기저귀 교환대가 청결해요 의자와 테이블이 편안해요 편의성이 뛰어납니다
화명2동주민센터,4,수유실이 넓어서 좋아요 편의성이 뛰어납니다
화명2동주민센터,4,기저귀 교환대가 청결해요 소음이 없어서 편안해요 안전하게 느껴져요
화명2동주민센터,5,위치가 찾기 쉬워요 의자와 테이블이 편안해요 청결하고 깔끔해요 편의성이 뛰어납니다 안전하게 느껴져요
화명2동주민센터,5,대기 시간이 거의 없어요 조명이 적당해서 좋아요
화명2동주민센터,5,대기 시간이 거의 없어요 청결하고 깔끔해요 수유실이 넓어서 좋아요 사생활이 잘 보호되어요 편의성이 뛰어납니다
화명2동주민센터,4,기저귀 교환대가 청결해요 사생활이 잘 보호되어요 대기 시간이 거의 없어요 의자와 테이블이 편안해요 온도 조절이 잘 되어 있어요
화명2동주민센터,5,소음이 없어서 편안해요 수유실이 넓어서 좋아요
화명2동주민센터,5,수유실이 넓어서 좋아요 안전하게 느껴져요 소음이 없어서 편안해요 유모차를 놓을 공간이 충분해요
화명2동주민센터,4,수유실이 넓어서 좋아요 직원이 매우 친절해요
화명2동주민센터,4,조명이 적당해서 좋아요 편의성이 뛰어납니다
화명3동주민센터,4,조명이 적당해서 좋아요 소음이 없어서 편안해요 사생활이 잘 보호되어요 의자와 테이블이 편안해요 유모차를 놓을 공간이 충분해요
화명3동주민센터,5,기저귀 교환대가 청결해요 안전하게 느껴져요
화명3동주민센터,4,의자와 테이블이 편안해요 청결하고 깔끔해요 직원이 매우 친절해요 온도 조절이 잘 되어 있어요
화명3동주민센터,4,유모차를 놓을 공간이 충분해요 편의성이 뛰어납니다 대기 시간이 거의 없어요
화명3동주민센터,4,편의성이 뛰어납니다 직원이 매우 친절해요 안전하게 느껴져요 청결하고 깔끔해요
화명3동주민센터,4,직원이 매우 친절해요 유모차를 놓을 공간이 충분해요 사생활이 잘 보호되어요 온도 조절이 잘 되어 있어요
화명3동주민센터,3,수유실이 좁아서 불편해요 위치를 찾기 어려워요
화명3동주민센터,5,위치가 찾기 쉬워요 대기 시간이 거의 없어요 안전하게 느껴져요
화명3동주민센터,4,직원이 매우 친절해요 편의성이 뛰어납니다 접근성이 좋아요 위치가 찾기 쉬워요
화명3동주민센터,4,소음이 없어서 편안해요 온도 조절이 잘 되어 있어요 사생활이 잘 보호되어요
화명3동주민센터,4,온도 조절이 잘 되어 있어요 편의성이 뛰어납니다 안전하게 느껴져요
화명3동주민센터,4,온도 조절이 잘 되어 있어요 수유실이 넓어서 좋아요 조명이 적당해서 좋아요
화명3동주민센터,5,의자와 테이블이 편안해요 대기 시간이 거의 없어요 위치가 찾기 쉬워요
화명3동주민센터,4,접근성이 좋아요 수유실이 넓어서 좋아요 대기 시간이 거의 없어요
화명3동주민센터,5,안전하게 느껴져요 수유실이 넓어서 좋아요
화명3동주민센터,4,수유실이 넓어서 좋아요 대기 시간이 거의 없어요 편의성이 뛰어납니다
화명3동주민센터,5,편의성이 뛰어납니다 대기 시간이 거의 없어요 위치가 찾기 쉬워요 접근성이 좋아요 조명이 적당해서 좋아요
화명3동주민센터,5,직원이 매우 친절해요 사생활이 잘 보호되어요 소음이 없어서 편안해요 수유실이 넓어서 좋아요
화명3동주민센터,4,접근성이 좋아요 기저귀 교환대가 청결해요 온도 조절이 잘 되어 있어요 소음이 없어서 편안해요 편의성이 뛰어납니다
화명3동주민센터,4,기저귀 교환대가 청결해요 조명이 적당해서 좋아요 청결하고 깔끔해요 위치가 찾기 쉬워요
부산 건강가정지원센터,3,사생활 보호가 전혀 안돼요 직원이 불친절해요 안전하지 않게 느껴져요 접근성이 나빠요 위치를 찾기 어려워요
부산 건강가정지원센터,3,청결하지 못하고 지저분해요 위치를 찾기 어려워요 사생활 보호가 전혀 안돼요 접근성이 나빠요
부산 건강가정지원센터,1,불편해서 불만족스러워요 위치를 찾기 어려워요
부산 건강가정지원센터,2,접근성이 나빠요 불편해서 불만족스러워요
부산 건강가정지원센터,2,사생활 보호가 전혀 안돼요 기저귀 교환대가 불결해요 조명이 너무 어두워요 불편해서 불만족스러워요 대기 시간이 너무 길어요
부산 건강가정지원센터,1,직원이 불친절해요 수유실이 좁아서 불편해요
부산 건강가정지원센터,1,수유실이 좁아서 불편해요 시끄러워서 아이가 잘 못자요 기저귀 교환대가 불결해요 유모차를 놓을 공간이 부족해요 사생활 보호가 전혀 안돼요
부산 건강가정지원센터,3,온도 조절이 전혀 안돼요 접근성이 나빠요
부산 건강가정지원센터,3,온도 조절이 전혀 안돼요 유모차를 놓을 공간이 부족해요
부산 건강가정지원센터,2,수유실이 좁아서 불편해요 청결하지 못하고 지저분해요 의자와 테이블이 불편해요 조명이 너무 어두워요
부산 건강가정지원센터,1,조명이 너무 어두워요 유모차를 놓을 공간이 부족해요 의자와 테이블이 불편해요 수유실이 좁아서 불편해요 직원이 불친절해요
부산 건강가정지원센터,4,편의성이 뛰어납니다 기저귀 교환대가 청결해요 수유실이 넓어서 좋아요
부산 건강가정지원센터,1,불편해서 불만족스러워요 수유실이 좁아서 불편해요 의자와 테이블이 불편해요 온도 조절이 전혀 안돼요
부산 건강가정지원센터,3,사생활 보호가 전혀 안돼요 직원이 불친절해요 안전하지 않게 느껴져요 대기 시간이 너무 길어요
부산 건강가정지원센터,3,온도 조절이 전혀 안돼요 사생활 보호가 전혀 안돼요 의자와 테이블이 불편해요 대기 시간이 너무 길어요 유모차를 놓을 공간이 부족해요
부산 건강가정지원센터,1,유모차를 놓을 공간이 부족해요 위치를 찾기 어려워요 기저귀 교환대가 불결해요
부산 건강가정지원센터,2,조명이 너무 어두워요 안전하지 않게 느껴져요 직원이 불친절해요 유모차를 놓을 공간이 부족해요
부산 건강가정지원센터,1,청결하지 못하고 지저분해요 시끄러워서 아이가 잘 못자요
부산 건강가정지원센터,2,대기 시간이 너무 길어요 불편해서 불만족스러워요
부산 건강가정지원센터,2,접근성이 나빠요 대기 시간이 너무 길어요
부산교통공사전포역,4,수유실이 넓어서 좋아요 청결하고 깔끔해요 편의성이 뛰어납니다 대기 시간이 거의 없어요 온도 조절이 잘 되어 있어요
부산교통공사전포역,1,시끄러워서 아이가 잘 못자요 안전하지 않게 느껴져요 직원이 불친절해요 기저귀 교환대가 불결해요
부산교통공사전포역,5,의자와 테이블이 편안해요 편의성이 뛰어납니다 기저귀 교환대가 청결해요
부산교통공사전포역,4,수유실이 넓어서 좋아요 소음이 없어서 편안해요 유모차를 놓을 공간이 충분해요 안전하게 느껴져요 청결하고 깔끔해요
부산교통공사전포역,5,위치가 찾기 쉬워요 조명이 적당해서 좋아요 기저귀 교환대가 청결해요 수유실이 넓어서 좋아요 유모차를 놓을 공간이 충분해요
부산교통공사전포역,4,유모차를 놓을 공간이 충분해요 기저귀 교환대가 청결해요 소음이 없어서 편안해요 직원이 매우 친절해요 수유실이 넓어서 좋아요
부산교통공사전포역,4,유모차를 놓을 공간이 충분해요 위치가 찾기 쉬워요 접근성이 좋아요 직원이 매우 친절해요 안전하게 느껴져요
부산교통공사전포역,5,조명이 적당해서 좋아요 수유실이 넓어서 좋아요
부산교통공사전포역,5,직원이 매우 친절해요 접근성이 좋아요 수유실이 넓어서 좋아요 편의성이 뛰어납니다
부산교통공사전포역,4,접근성이 좋아요 기저귀 교환대가 청결해요 사생활이 잘 보호되어요
부산교통공사전포역,4,청결하고 깔끔해요 소음이 없어서 편안해요 접근성이 좋아요 조명이 적당해서 좋아요 유모차를 놓을 공간이 충분해요
부산교통공사전포역,5,소음이 없어서 편안해요 접근성이 좋아요
부산교통공사전포역,5,사생활이 잘 보호되어요 기저귀 교환대가 청결해요 조명이 적당해서 좋아요 온도 조절이 잘 되어 있어요 안전하게 느껴져요
부산교통공사전포역,4,안전하게 느껴져요 온도 조절이 잘 되어 있어요 기저귀 교환대가 청결해요 직원이 매우 친절해요 유모차를 놓을 공간이 충분해요
부산교통공사전포역,5,의자와 테이블이 편안해요 청결하고 깔끔해요 온도 조절이 잘 되어 있어요 수유실이 넓어서 좋아요 기저귀 교환대가 청결해요
부산교통공사전포역,4,유모차를 놓을 공간이 충분해요 편의성이 뛰어납니다 직원이 매우 친절해요 의자와 테이블이 편안해요 온도 조절이 잘 되어 있어요
부산교통공사전포역,5,위치가 찾기 쉬워요 조명이 적당해서 좋아요 유모차를 놓을 공간이 충분해요 직원이 매우 친절해요
부산교통공사전포역,4,접근성이 좋아요 조명이 적당해서 좋아요
부산교통공사전포역,4,의자와 테이블이 편안해요 기저귀 교환대가 청결해요 온도 조절이 잘 되어 있어요 위치가 찾기 쉬워요 직원이 매우 친절해요
부산교통공사전포역,5,기저귀 교환대가 청결해요 직원이 매우 친절해요
부산시민공원문화예술촌,3,수유실이 좁아서 불편해요 의자와 테이블이 불편해요 안전하지 않게 느껴져요 불편해서 불만족스러워요
부산시민공원문화예술촌,2,시끄러워서 아이가 잘 못자요 의자와 테이블이 불편해요 위치를 찾기 어려워요 유모차를 놓을 공간이 부족해요 사생활 보호가 전혀 안돼요
부산시민공원문화예술촌,1,안전하지 않게 느껴져요 사생활 보호가 전혀 안돼요 불편해서 불만족스러워요
부산시민공원문화예술촌,5,안전하게 느껴져요 의자와 테이블이 편안해요 기저귀 교환대가 청결해요
부산시민공원문화예술촌,2,사생활 보호가 전혀 안돼요 수유실이 좁아서 불편해요 위치를 찾기 어려워요
부산시민공원문화예술촌,2,직원이 불친절해요 안전하지 않게 느껴져요 수유실이 좁아서 불편해요 시끄러워서 아이가 잘 못자요
부산시민공원문화예술촌,3,불편해서 불만족스러워요 안전하지 않게 느껴져요
부산시민공원문화예술촌,2,위치를 찾기 어려워요 유모차를 놓을 공간이 부족해요
부산시민공원문화예술촌,2,접근성이 나빠요 조명이 너무 어두워요 수유실이 좁아서 불편해요
부산시민공원문화예술촌,1,유모차를 놓을 공간이 부족해요 안전하지 않게 느껴져요 기저귀 교환대가 불결해요 조명이 너무 어두워요 대기 시간이 너무 길어요
부산시민공원문화예술촌,2,대기 시간이 너무 길어요 직원이 불친절해요 안전하지 않게 느껴져요 위치를 찾기 어려워요 불편해서 불만족스러워요
부산시민공원문화예술촌,1,안전하지 않게 느껴져요 위치를 찾기 어려워요
부산시민공원문화예술촌,1,대기 시간이 너무 길어요 기저귀 교환대가 불결해요 수유실이 좁아서 불편해요 조명이 너무 어두워요
부산시민공원문화예술촌,3,의자와 테이블이 불편해요 대기 시간이 너무 길어요 사생활 보호가 전혀 안돼요 접근성이 나빠요 시끄러워서 아이가 잘 못자요
부산시민공원문화예술촌,2,기저귀 교환대가 불결해요 접근성이 나빠요 청결하지 못하고 지저분해요 대기 시간이 너무 길어요 시끄러워서 아이가 잘 못자요
부산시민공원문화예술촌,3,접근성이 나빠요 사생활 보호가 전혀 안돼요
부산시민공원문화예술촌,3,접근성이 나빠요 대기 시간이 너무 길어요
부산시민공원문화예술촌,1,온도 조절이 전혀 안돼요 불편해서 불만족스러워요 수유실이 좁아서 불편해요 조명이 너무 어두워요 대기 시간이 너무 길어요
부산시민공원문화예술촌,2,접근성이 나빠요 조명이 너무 어두워요
부산시민공원문화예술촌,2,청결하지 못하고 지저분해요 대기 시간이 너무 길어요 기저귀 교환대가 불결해요 직원이 불친절해요 의자와 테이블이 불편해요
부산시민공원방문자센터,4,대기 시간이 거의 없어요 위치가 찾기 쉬워요
부산시민공원방문자센터,5,기저귀 교환대가 청결해요 위치가 찾기 쉬워요 수유실이 넓어서 좋아요
부산시민공원방문자센터,4,접근성이 좋아요 조명이 적당해서 좋아요 대기 시간이 거의 없어요
부산시민공원방문자센터,5,유모차를 놓을 공간이 충분해요 편의성이 뛰어납니다 온도 조절이 잘 되어 있어요 안전하게 느껴져요
부산시민공원방문자센터,5,접근성이 좋아요 사생활이 잘 보호되어요
부산시민공원방문자센터,4,대기 시간이 거의 없어요 기저귀 교환대가 청결해요
부산시민공원방문자센터,5,직원이 매우 친절해요 유모차를 놓을 공간이 충분해요 접근성이 좋아요
부산시민공원방문자센터,4,수유실이 넓어서 좋아요 온도 조절이 잘 되어 있어요 의자와 테이블이 편안해요
부산시민공원방문자센터,5,직원이 매우 친절해요 사생활이 잘 보호되어요 기저귀 교환대가 청결해요
부산시민공원방문자센터,5,온도 조절이 잘 되어 있어요 편의성이 뛰어납니다 수유실이 넓어서 좋아요
부산시민공원방문자센터,5,유모차를 놓을 공간이 충분해요 온도 조절이 잘 되어 있어요 소음이 없어서 편안해요
부산시민공원방문자센터,5,온도 조절이 잘 되어 있어요 안전하게 느껴져요 의자와 테이블이 편안해요 편의성이 뛰어납니다 청결하고 깔끔해요
부산시민공원방문자센터,3,접근성이 나빠요 유모차를 놓을 공간이 부족해요 기저귀 교환대가 불결해요 시끄러워서 아이가 잘 못자요
